,search-number,evaluation,memory*,nchpercent*,trustindexmean*,initialexperience*,carepatchmean*,carefarmermean*,careothersmean*,fitness,num-replicates,best-fitness-so-far
612,5,490,29,0.1,0.11,8.4,0.89,0.13,0.02,0.1437157296129638,10,0.4338345306720776
613,5,500,27,0.19,0.85,5.5,0.28,0.44,0.1,0.2961017347822011,10,0.4338345306720776
614,5,510,5,0.26,0.9,7.800000000000001,0.25,0.76,0.47,0.2389332181087465,10,0.4338345306720776
615,5,520,5,0.81,0.7000000000000001,7.800000000000001,0.2,0.11,0.18,0.4003633387346621,10,0.4338345306720776
616,5,530,5,0.21,0.55,9.9,0.76,0.59,0.68,0.4017712599423014,10,0.4338345306720776
617,5,540,17,0.77,0.44,7.0,0.76,0.97,0.04,0.3553612526420021,10,0.4338345306720776
618,5,550,5,0.81,0.62,8.4,0.31,0.07,0.96,0.3939492949720911,10,0.4338345306720776
619,5,560,9,0.11,0.48,9.8,0.61,0.21,0.33,0.4010217540762142,10,0.4338345306720776
620,5,570,23,0.98,0.74,6.4,0.15,0.34,0.52,0.3563554030610598,10,0.4338345306720776
621,5,580,5,0.23,0.86,8.9,0.21,0.92,0.37,0.2784926427678825,10,0.4338345306720776
622,5,590,7,0.13,0.65,8.4,0.96,0.4,0.68,0.3647133967754462,10,0.4338345306720776
623,5,600,17,0.77,0.44,7.300000000000001,0.76,0.68,0.7000000000000001,0.3530553436191396,10,0.4338345306720776
624,5,610,17,0.77,0.44,8.4,0.31,0.24,0.96,0.3808255067143821,10,0.4338345306720776
625,5,620,9,0.81,0.63,7.7,0.76,0.59,0.68,0.3930031174446473,10,0.4338345306720776
626,5,630,5,0.11,0.48,6.2,0.62,0.94,0.04,0.3766421400558971,10,0.4338345306720776
627,5,640,12,0.21,0.54,9.8,0.76,0.3,0.33,0.4335848043616771,10,0.4338345306720776
628,5,650,17,0.77,0.72,7.4,0.33,0.04,0.22,0.4200636173499811,10,0.4338345306720776
629,5,660,20,0.04,0.44,9.0,0.52,0.59,0.68,0.3645789836701928,10,0.4338345306720776
630,5,670,22,0.54,0.8300000000000001,8.3,0.35,0.73,0.8200000000000001,0.3241969251672322,10,0.4338345306720776
631,5,680,28,0.62,0.59,7.0,0.02,0.84,0.41,0.4356655945179249,10,0.4356655945179249
632,5,690,26,0.77,0.56,7.7,0.23,0.71,0.6900000000000001,0.367584349961786,10,0.4356655945179249
633,5,700,5,0.12,0.62,7.4,0.12,0.79,0.4,0.4250005792421431,10,0.4356655945179249
634,5,710,12,0.59,0.88,5.8,0.8,0.18,0.94,0.2564186045519957,10,0.4356655945179249
635,5,720,30,0.11,0.48,6.2,0.61,0.6,0.07,0.3889747896878789,10,0.4356655945179249
636,5,730,22,0.23,0.91,7.0,0.78,0.6900000000000001,0.9,0.2381388338518994,10,0.4356655945179249
637,5,740,16,0.26,0.76,5.2,0.93,0.52,0.56,0.3234758166023982,10,0.4356655945179249
638,5,750,26,0.71,0.66,6.1,0.67,0.39,0.49,0.4125823189724575,10,0.4356655945179249
639,5,760,5,0.23,0.86,8.9,0.19,0.03,0.19,0.2913167319648455,10,0.4356655945179249
640,5,770,27,0.62,0.59,7.0,0.61,0.39,0.36,0.4333013121479606,10,0.4356655945179249
641,5,780,29,0.41,0.29,5.1,0.02,0.84,0.41,0.2678895756539318,10,0.4356655945179249
642,5,790,23,0.38,0.65,8.4,0.95,0.87,0.7000000000000001,0.4145842154317209,10,0.4356655945179249
643,5,800,7,0.5,0.01,8.2,0.05,0.5700000000000001,0.58,0.1129085531456821,10,0.4356655945179249
644,5,810,16,0.3,0.94,8.6,0.63,0.73,0.47,0.1850433620118739,10,0.4356655945179249
645,5,820,5,0.81,0.7000000000000001,8.5,0.25,0.44,0.51,0.3562261728713671,10,0.4356655945179249
646,5,830,16,0.23,0.91,7.0,0.49,0.5700000000000001,0.58,0.2298548376619004,10,0.4356655945179249
647,5,840,18,0.38,0.3,8.2,0.75,0.6900000000000001,0.37,0.2537726549876696,10,0.4356655945179249
648,5,850,29,0.21,0.54,9.8,0.76,0.89,0.04,0.4099500564503531,10,0.4356655945179249
649,5,860,5,0.44,0.56,7.7,0.23,0.56,0.6900000000000001,0.4120862473249235,10,0.4356655945179249
650,5,870,5,0.51,0.56,5.5,0.23,0.56,0.74,0.4037227727859139,10,0.4356655945179249
651,5,880,9,0.81,0.56,8.4,0.31,0.71,0.97,0.4149255665832704,10,0.4356655945179249
652,5,890,20,0.04,0.72,7.5,0.56,0.04,0.07,0.4015690711963929,10,0.4356655945179249
653,5,900,20,0.04,0.55,7.4,0.4,0.04,0.24,0.4270931084993529,10,0.4356655945179249
654,5,910,26,0.71,0.66,6.1,0.67,0.25,0.22,0.4006406965228952,10,0.4356655945179249
655,5,920,5,0.78,0.7000000000000001,7.800000000000001,0.25,0.76,0.47,0.3883639089081509,10,0.4356655945179249
656,5,930,22,0.95,0.94,6.2,0.99,0.46,0.66,0.1957137309909574,10,0.4356655945179249
657,5,940,26,0.98,0.74,6.4,0.15,0.92,0.58,0.3707072818050382,10,0.4356655945179249
658,5,950,29,0.21,0.41,9.8,0.76,0.81,0.04,0.3502772316251435,10,0.4356655945179249
659,5,960,26,0.71,0.61,7.7,0.76,0.59,0.75,0.399664052905643,10,0.4356655945179249
660,5,970,9,0.81,0.63,6.1,0.67,0.25,0.22,0.3988721397280919,10,0.4356655945179249
661,5,980,16,0.23,0.91,7.0,0.76,0.3,0.32,0.232208632647645,10,0.4356655945179249
662,5,990,12,0.21,0.54,9.8,0.49,0.5700000000000001,0.58,0.4081766955888472,10,0.4356655945179249
663,5,1000,5,0.23,0.86,5.8,0.61,0.6,0.07,0.2946266565749996,10,0.4356655945179249
664,5,1010,5,0.11,0.15,9.3,0.6,0.03,0.19,0.1638173512997008,10,0.4356655945179249
665,5,1020,28,0.62,0.59,7.0,0.02,0.18,0.33,0.4122411657635964,10,0.4356655945179249
666,5,1030,9,0.11,0.48,9.8,0.61,0.84,0.41,0.3642374169474922,10,0.4356655945179249
667,5,1040,9,0.21,0.54,6.5,0.76,0.18,0.6900000000000001,0.4194923620322865,10,0.4356655945179249
668,5,1050,5,0.44,0.56,7.7,0.4,0.71,0.33,0.4118139159628827,10,0.4356655945179249
669,5,1060,7,0.51,0.65,8.4,0.31,0.07,0.97,0.4279145949644368,10,0.4356655945179249
670,5,1070,9,0.81,0.56,8.4,0.96,0.87,0.7000000000000001,0.4058275396137608,10,0.4356655945179249
671,5,1080,27,0.77,0.56,7.7,0.23,0.68,0.6900000000000001,0.400226812533888,10,0.4356655945179249
672,5,1090,26,0.77,0.11,7.7,0.23,0.64,0.79,0.1330201719873469,10,0.4356655945179249
673,5,1100,5,0.78,0.7000000000000001,7.800000000000001,0.61,0.39,0.36,0.3995738459704682,10,0.4356655945179249
674,5,1110,27,0.62,0.59,7.0,0.25,0.76,0.46,0.4027567797046833,10,0.4356655945179249
675,5,1120,27,0.71,0.66,6.0,0.67,0.5700000000000001,0.68,0.4069630225627605,10,0.4356655945179249
676,5,1130,5,0.18,0.48,9.9,0.76,0.27,0.22,0.4264481970738497,10,0.4356655945179249
677,5,1140,7,0.45,0.65,8.4,0.96,0.87,0.7000000000000001,0.4057657306116319,10,0.4356655945179249
678,5,1150,6,0.5,0.7000000000000001,8.4,0.97,0.87,0.7000000000000001,0.3759736477244084,10,0.4356655945179249
679,5,1160,26,0.72,0.66,6.1,0.67,0.25,0.22,0.4346025219145943,10,0.4356655945179249
680,5,1170,18,0.81,0.7000000000000001,7.800000000000001,0.2,0.11,0.18,0.3976121226892003,10,0.4356655945179249
681,5,1180,28,0.62,0.59,7.0,0.02,0.84,0.4,0.4132042975129003,10,0.4356655945179249
682,5,1190,5,0.15,0.62,7.7,0.15,0.79,0.41,0.3742771360893341,10,0.4356655945179249
683,5,1200,13,0.04,0.55,7.4,0.4,0.04,0.56,0.4247641476235753,10,0.4356655945179249
684,5,1210,5,0.97,0.74,6.4,0.15,0.92,0.26,0.3587099096045153,10,0.4356655945179249
685,5,1220,23,0.38,0.56,7.0,0.61,0.39,0.36,0.4283144793325049,10,0.4356655945179249
686,5,1230,27,0.62,0.78,10.0,0.96,0.86,0.7000000000000001,0.3484700888766155,10,0.4356655945179249
687,5,1240,17,0.77,0.72,7.5,0.56,0.15,0.07,0.4298042661105326,10,0.4356655945179249
688,5,1250,20,0.04,0.72,7.4,0.33,0.04,0.21,0.3603202603589533,10,0.4356655945179249
689,5,1260,20,0.89,0.08,7.4,0.4,0.04,0.24,0.1300263509134638,10,0.4356655945179249
690,5,1270,20,0.04,0.55,7.4,0.4,0.04,0.07,0.4246520451248389,10,0.4356655945179249
691,5,1280,29,0.07,0.48,9.8,0.5,0.21,0.33,0.3712938938025892,10,0.4356655945179249
692,5,1290,5,0.44,0.56,7.7,0.23,0.56,0.68,0.3724943440896521,10,0.4356655945179249
693,5,1300,14,0.62,0.59,9.7,0.02,0.39,0.91,0.4033514632538398,10,0.4356655945179249
694,5,1310,9,0.81,0.63,8.4,0.31,0.71,0.97,0.4178851421893822,10,0.4356655945179249
695,5,1320,5,0.44,0.56,7.7,0.24,0.56,0.6900000000000001,0.4196881398440173,10,0.4356655945179249
696,5,1330,23,0.3,0.84,6.4,0.15,0.34,0.52,0.290830616602641,10,0.4356655945179249
697,5,1340,9,0.21,0.54,9.8,0.79,0.77,0.33,0.4075119340912424,10,0.4356655945179249
698,5,1350,5,0.21,0.55,9.9,0.79,0.04,0.68,0.4121528263176035,10,0.4356655945179249
699,5,1360,5,0.22,0.11,9.9,0.76,0.59,0.91,0.1364262147131038,10,0.4356655945179249
700,5,1370,5,0.03,0.62,7.4,0.12,0.79,0.39,0.3927167567580626,10,0.4356655945179249
701,5,1380,5,0.21,0.54,6.2,0.76,0.59,0.68,0.3957069341229756,10,0.4356655945179249
702,5,1390,21,0.48,0.6900000000000001,9.3,0.97,0.59,0.31,0.4303001341718107,10,0.4356655945179249
703,5,1400,20,0.04,0.55,7.4,0.4,0.04,0.31,0.4143161687516483,10,0.4356655945179249
704,5,1410,27,0.62,0.59,5.7,0.61,0.39,0.36,0.4146855793142775,10,0.4356655945179249
705,6,10,14,0.97,0.49,9.8,0.25,0.93,0.97,0.3982989157486228,10,0.3982989157486228
706,6,20,18,0.5700000000000001,0.84,7.5,0.45,0.58,0.42,0.2854366621575489,10,0.3982989157486228
707,6,30,9,0.45,0.26,9.7,0.3,0.88,0.71,0.2628642718692765,10,0.3982989157486228
708,6,40,23,0.32,0.56,9.8,0.7000000000000001,0.5700000000000001,0.96,0.3908541526551736,10,0.3982989157486228
709,6,50,28,0.99,0.48,6.7,0.7000000000000001,0.31,0.97,0.3688638376469248,10,0.3982989157486228
710,6,60,23,0.02,0.3,7.4,0.9,1.0,0.39,0.2881475668259473,10,0.3982989157486228
711,6,70,12,1.0,0.41,9.4,0.52,0.52,0.39,0.3564550193218649,10,0.3982989157486228
712,6,80,17,0.13,0.8200000000000001,5.7,0.91,0.8300000000000001,0.68,0.3100121534100396,10,0.3982989157486228
713,6,90,9,0.06,0.8200000000000001,5.2,0.4,0.73,0.27,0.3016242095130822,10,0.3982989157486228
714,6,100,16,0.8,0.73,5.5,0.9,0.24,0.36,0.3661184269369685,10,0.3982989157486228
715,6,110,9,0.26,0.98,8.5,0.97,0.11,0.91,0.1743442332896735,10,0.3982989157486228
716,6,120,8,0.34,0.44,5.3,0.46,0.76,0.6,0.3806816912707126,10,0.3982989157486228
717,6,130,22,0.6900000000000001,0.45,5.4,1.0,0.43,0.77,0.3617671190718242,10,0.3982989157486228
718,6,140,22,0.89,0.24,5.4,0.0,0.47,0.8200000000000001,0.1981742975137538,10,0.3982989157486228
719,6,150,18,0.9,0.75,6.8,0.56,0.52,0.97,0.3665928993255402,10,0.3982989157486228
720,6,160,9,0.13,0.13,5.1,0.1,0.94,0.33,0.1480353640841936,10,0.3982989157486228
721,6,170,29,0.85,0.13,9.7,0.94,0.07,0.02,0.1981040837706749,10,0.3982989157486228
722,6,180,8,0.5700000000000001,0.13,8.0,0.0,0.52,0.22,0.1588725594578356,10,0.3982989157486228
723,6,190,22,0.1,0.11,8.7,0.38,0.41,0.23,0.1439467234978975,10,0.3982989157486228
724,6,200,18,0.68,0.55,9.3,0.27,0.42,0.86,0.4291179021506696,10,0.4291179021506696
725,6,210,9,0.64,0.19,6.2,0.5,0.52,0.3,0.1893704976974728,10,0.4291179021506696
726,6,220,17,0.5,0.4,9.2,0.1,0.52,0.74,0.3485916092862084,10,0.4291179021506696
727,6,230,9,0.79,0.52,6.4,0.63,0.71,0.35,0.4338663694376931,10,0.4338663694376931
728,6,240,10,0.76,0.09,9.3,0.75,0.06,0.25,0.1438329998349288,10,0.4338663694376931
729,6,250,27,0.6,0.46,7.9,0.87,0.79,0.9,0.3982571914155154,10,0.4338663694376931
730,6,260,25,0.19,0.11,8.1,0.3,0.62,0.38,0.1400411965599929,10,0.4338663694376931
731,6,270,20,0.8,0.4,7.800000000000001,0.35,0.73,0.9,0.3405818079125314,10,0.4338663694376931
732,6,280,5,0.21,0.46,9.0,0.53,0.4,0.05,0.4049019160232719,10,0.4338663694376931
733,6,290,18,0.77,0.3,5.3,0.24,0.28,0.25,0.2666573426448921,10,0.4338663694376931
734,6,300,13,0.8200000000000001,0.67,8.1,0.6,0.73,0.34,0.3967699642065767,10,0.4338663694376931
735,6,310,26,0.92,0.27,6.2,0.23,0.53,0.31,0.2624779707992136,10,0.4338663694376931
736,6,320,16,0.34,0.42,10.0,0.63,0.5,0.06,0.3752412977865335,10,0.4338663694376931
737,6,330,20,0.63,0.03,9.7,0.35,0.04,0.3,0.1195626172437109,10,0.4338663694376931
738,6,340,16,0.0,0.19,8.0,0.1,0.64,0.37,0.1728811104821387,10,0.4338663694376931
739,6,350,9,1.0,0.03,6.0,0.33,0.12,0.02,0.1088976421681415,10,0.4338663694376931
740,6,360,11,0.6900000000000001,0.26,8.7,0.52,0.45,0.52,0.2401855111177497,10,0.4338663694376931
741,6,370,16,0.05,0.68,8.0,0.6900000000000001,0.04,0.0,0.4089962743668446,10,0.4338663694376931
742,6,380,19,0.76,0.08,5.4,0.0,0.12,0.71,0.1216219939230313,10,0.4338663694376931
743,6,390,14,0.71,0.46,8.9,0.91,0.56,0.88,0.3523419560147494,10,0.4338663694376931
744,6,400,18,0.91,0.12,5.9,0.4,0.71,0.49,0.1625497430140792,10,0.4338663694376931
745,6,410,29,0.75,0.75,7.0,0.76,0.24,0.77,0.3592406774054187,10,0.4338663694376931
746,6,420,9,0.19,0.67,7.0,0.07,0.04,0.95,0.3958419670753842,10,0.4338663694376931
747,6,430,23,0.66,0.61,6.1,0.23,0.03,0.5,0.4133751352099959,10,0.4338663694376931
748,6,440,12,0.3,0.46,9.3,0.15,0.86,0.74,0.3791831780624141,10,0.4338663694376931
749,6,450,18,0.53,0.08,7.5,0.6,0.11,0.45,0.1272470733254386,10,0.4338663694376931
750,6,460,5,0.1,0.92,7.2,0.58,0.78,0.65,0.2251736457365918,10,0.4338663694376931
751,6,470,25,0.87,0.41,9.1,0.67,0.42,0.22,0.3578698678226714,10,0.4338663694376931
752,6,480,16,0.59,0.45,6.1,0.8,0.9,0.94,0.4158425419712362,10,0.4338663694376931
753,6,490,18,0.25,0.04,5.0,0.94,0.27,0.66,0.1166296579730225,10,0.4338663694376931
754,6,500,10,0.8,0.49,8.9,0.56,0.0,0.64,0.3769315558357975,10,0.4338663694376931
755,6,510,12,0.3,0.41,9.3,0.15,0.86,0.77,0.3310157762059901,10,0.4338663694376931
756,6,520,28,0.99,0.51,9.6,0.7000000000000001,0.31,0.97,0.3611372476370268,10,0.4338663694376931
757,6,530,14,0.45,0.46,9.3,0.15,0.86,0.85,0.3705218121931698,10,0.4338663694376931
758,6,540,12,0.98,0.9,9.8,0.25,0.93,0.86,0.197006588912343,10,0.4338663694376931
759,6,550,13,0.8200000000000001,0.67,8.1,0.6,0.52,0.74,0.3889118547660794,10,0.4338663694376931
760,6,560,13,0.51,0.4,9.2,0.1,0.73,0.34,0.3708556884802897,10,0.4338663694376931
761,6,570,18,0.36,0.42,10.0,0.63,0.5,0.06,0.3407663421127775,10,0.4338663694376931
762,6,580,16,0.66,0.55,9.3,0.36,0.42,0.86,0.4071970586869412,10,0.4338663694376931
763,6,590,5,0.21,0.46,9.0,0.53,0.71,0.35,0.3852599227675727,10,0.4338663694376931
764,6,600,9,0.79,0.52,6.4,0.63,0.4,0.05,0.3983764986659572,10,0.4338663694376931
765,6,610,29,0.75,0.75,5.3,0.91,0.56,0.88,0.3419591029129006,10,0.4338663694376931
766,6,620,14,0.71,0.8,7.4,0.76,0.24,0.77,0.3323927839275795,10,0.4338663694376931
767,6,630,23,0.67,0.61,6.0,0.23,0.86,0.5,0.4400298326143462,10,0.4400298326143462
768,6,640,20,0.8,0.68,8.0,0.6900000000000001,0.04,0.0,0.438600384440703,10,0.4400298326143462
769,6,650,17,0.05,0.4,7.800000000000001,0.35,0.73,0.9,0.3118853526611549,10,0.4400298326143462
770,6,660,28,0.99,0.48,7.2,0.58,0.78,0.65,0.3961334944426434,10,0.4400298326143462
771,6,670,5,0.1,0.92,6.7,0.7000000000000001,0.16,0.97,0.1946677412843801,10,0.4400298326143462
772,6,680,15,0.34,0.42,10.0,0.32,0.73,0.27,0.3628325075702866,10,0.4400298326143462
773,6,690,9,0.25,0.8200000000000001,6.4,0.55,0.5,0.25,0.3138912827898233,10,0.4400298326143462
774,6,700,12,0.3,0.67,7.0,0.07,0.04,0.95,0.3762013114300683,10,0.4400298326143462
775,6,710,9,0.3,0.46,7.4,0.15,0.8200000000000001,0.53,0.3480326911465023,10,0.4400298326143462
776,6,720,12,0.8200000000000001,0.67,8.1,0.1,0.73,0.94,0.4070631277130867,10,0.4400298326143462
777,6,730,14,0.71,0.46,8.9,0.68,0.56,0.38,0.3784639276910014,10,0.4400298326143462
778,6,740,12,0.19,0.86,6.1,0.07,0.75,0.34,0.2502841644082292,10,0.4400298326143462
779,6,750,13,0.8300000000000001,0.67,8.1,0.6,0.09,0.95,0.4072417696873502,10,0.4400298326143462
780,6,760,29,0.75,0.19,6.2,0.5,0.52,0.3,0.1941295314236553,10,0.4400298326143462
781,6,770,9,0.6,0.75,7.0,0.76,0.24,0.77,0.3747298112408087,10,0.4400298326143462
782,6,780,9,0.19,0.76,7.0,0.35,0.73,0.9,0.3485235686594624,10,0.4400298326143462
783,6,790,20,0.8,0.4,7.800000000000001,0.07,0.04,0.95,0.3000715367132299,10,0.4400298326143462
784,6,800,8,0.81,0.44,7.800000000000001,0.07,0.04,0.95,0.3399181360732322,10,0.4400298326143462
785,6,810,9,0.19,0.6,6.1,0.46,0.79,0.6,0.3887652246263212,10,0.4400298326143462
786,6,820,5,0.81,0.49,8.9,0.56,0.0,0.64,0.3594156790014062,10,0.4400298326143462
787,6,830,10,0.2,0.46,9.0,0.53,0.4,0.04,0.3644604397002245,10,0.4400298326143462
788,6,840,16,0.56,0.45,6.1,0.8,0.37,0.94,0.3643687392211083,10,0.4400298326143462
789,6,850,18,0.68,0.08,9.3,0.36,0.42,0.9,0.1361618861285394,10,0.4400298326143462
790,6,860,18,0.68,0.55,9.2,0.27,0.42,0.86,0.3989155416181584,10,0.4400298326143462
791,6,870,15,0.01,0.8200000000000001,5.2,0.4,0.73,0.27,0.2823344008837528,10,0.4400298326143462
792,6,880,10,0.79,0.49,8.9,0.56,0.0,0.64,0.3556507218595067,10,0.4400298326143462
793,6,890,14,0.97,0.49,9.8,0.25,0.9,0.97,0.3770917389191273,10,0.4400298326143462
794,6,900,12,0.3,0.17,9.9,0.15,0.86,0.74,0.1502146100407523,10,0.4400298326143462
795,6,910,28,0.59,0.45,6.1,0.8,0.9,0.94,0.3650476474121915,10,0.4400298326143462
796,6,920,16,0.8200000000000001,0.67,8.1,0.6,0.73,0.34,0.4066791429353126,10,0.4400298326143462
797,6,930,9,0.79,0.26,6.4,0.63,0.71,0.35,0.2279774298079289,10,0.4400298326143462
798,6,940,10,0.8,0.49,8.9,0.56,0.0,0.15,0.4239231220340455,10,0.4400298326143462
799,6,950,27,0.6,0.81,7.9,0.87,0.79,0.49,0.3136308452740535,10,0.4400298326143462
800,6,960,18,0.77,0.94,5.3,0.24,0.28,0.25,0.1943314752445195,10,0.4400298326143462
801,6,970,10,0.81,0.49,8.9,0.56,0.09,0.95,0.3835947987097136,10,0.4400298326143462
802,6,980,13,0.8300000000000001,0.67,8.1,0.6,0.0,0.64,0.4227084781208955,10,0.4400298326143462
803,6,990,13,0.51,0.4,9.2,0.1,0.89,0.33,0.3572897758216274,10,0.4400298326143462
804,6,1000,28,0.59,0.45,6.1,0.8,0.75,0.34,0.3870881510155507,10,0.4400298326143462
805,6,1010,16,0.8200000000000001,0.67,8.1,0.6,0.73,0.9,0.385133258629399,10,0.4400298326143462
806,6,1020,9,0.19,0.76,7.0,0.35,0.73,0.34,0.3567532591526987,10,0.4400298326143462
807,6,1030,10,0.2,0.46,6.6,0.53,0.4,0.79,0.4060508068635665,10,0.4400298326143462
808,6,1040,22,0.68,0.56,9.2,0.27,0.42,0.03,0.413755125698439,10,0.4400298326143462
809,6,1050,18,0.77,0.94,5.3,0.24,0.28,0.5,0.1980993523662843,10,0.4400298326143462
810,6,1060,23,0.76,0.61,6.0,0.23,0.86,0.25,0.3809910447783771,10,0.4400298326143462
811,6,1070,14,0.71,0.46,9.0,0.53,0.4,0.04,0.3675319651864506,10,0.4400298326143462
812,6,1080,10,0.2,0.46,8.9,0.71,0.56,0.38,0.3580166745602314,10,0.4400298326143462
813,6,1090,14,0.75,0.45,9.8,0.7000000000000001,0.5700000000000001,0.96,0.3552906890359906,10,0.4400298326143462
814,6,1100,23,0.32,0.43,8.9,0.68,0.56,0.25,0.3781669585586679,10,0.4400298326143462
815,6,1110,5,0.19,0.67,5.4,0.1,0.73,0.94,0.3935856109844285,10,0.4400298326143462
816,6,1120,12,0.18,0.46,9.1,0.53,0.71,0.35,0.3707248387116025,10,0.4400298326143462
817,6,1130,20,0.8,0.52,8.0,0.6900000000000001,0.04,0.24,0.4268518695732465,10,0.4400298326143462
818,6,1140,15,0.34,0.42,10.0,0.95,0.86,0.03,0.3850858496309834,10,0.4400298326143462
819,6,1150,18,0.32,0.67,9.8,0.7000000000000001,0.73,0.94,0.4000928901027983,10,0.4400298326143462
820,6,1160,12,0.8200000000000001,0.67,8.1,0.1,0.5700000000000001,0.96,0.4091570088669303,10,0.4400298326143462
821,6,1170,15,0.77,0.7000000000000001,5.3,0.91,0.56,0.71,0.3753670562579461,10,0.4400298326143462
822,6,1180,29,0.36,0.42,10.0,0.63,0.72,0.27,0.3566736787671171,10,0.4400298326143462
823,6,1190,9,0.19,0.6,6.0,0.46,0.07,0.0,0.3819659963795915,10,0.4400298326143462
824,6,1200,20,0.8300000000000001,0.68,8.0,0.6900000000000001,0.78,0.6,0.3505668919539455,10,0.4400298326143462
825,6,1210,23,0.32,0.59,5.8,0.46,0.41,0.6,0.4262674000929015,10,0.4400298326143462
826,6,1220,9,0.21,0.52,9.8,0.75,0.5700000000000001,0.97,0.4009010808093635,10,0.4400298326143462
827,6,1230,16,0.66,0.55,9.3,0.37,0.91,0.97,0.3837755716286943,10,0.4400298326143462
828,6,1240,28,0.43,0.45,6.1,0.48,0.42,0.86,0.385732115778966,10,0.4400298326143462
829,6,1250,14,0.71,0.8,6.2,0.35,0.21,0.86,0.3084496726881018,10,0.4400298326143462
830,6,1260,25,0.66,0.54,9.3,0.67,0.24,0.77,0.3871898547366938,10,0.4400298326143462
831,6,1270,18,0.68,0.55,7.7,0.27,0.1,0.95,0.3883500483663934,10,0.4400298326143462
832,6,1280,13,0.8300000000000001,0.64,5.0,0.6,0.41,0.86,0.4177989462652253,10,0.4400298326143462
833,6,1290,18,0.68,0.55,9.2,0.91,0.37,0.94,0.4042798221314115,10,0.4400298326143462
834,6,1300,16,0.56,0.45,6.1,0.16,0.42,0.86,0.3968123674884588,10,0.4400298326143462
835,6,1310,27,0.6900000000000001,0.45,5.4,1.0,0.43,0.77,0.3757958471990406,10,0.4400298326143462
836,6,1320,14,0.14,0.46,9.3,0.15,0.86,0.85,0.3552221481072805,10,0.4400298326143462
837,6,1330,5,0.81,0.62,8.9,0.56,0.0,0.6,0.4261089630885544,10,0.4400298326143462
838,6,1340,23,0.92,0.6,6.0,0.23,0.86,0.5,0.3946422316028379,10,0.4400298326143462
839,6,1350,18,0.36,0.42,10.0,0.63,0.5,0.09,0.3232475641147147,10,0.4400298326143462
840,6,1360,5,0.81,0.49,9.3,0.56,0.0,0.64,0.3808261694035522,10,0.4400298326143462
841,6,1370,9,0.25,0.8200000000000001,6.4,0.55,0.5,0.38,0.3400212506102168,10,0.4400298326143462
842,6,1380,28,0.68,0.45,6.1,0.86,0.9,0.94,0.3580867926091023,10,0.4400298326143462
843,6,1390,10,0.81,0.5,8.9,0.56,0.0,0.15,0.4252864678652262,10,0.4400298326143462
844,6,1400,27,0.59,0.45,5.4,0.79,0.6900000000000001,0.94,0.3022425899982208,10,0.4400298326143462
845,6,1410,18,0.68,0.55,9.2,0.28,0.42,0.86,0.4047472468821168,10,0.4400298326143462
846,6,1420,9,0.22,0.6,6.1,0.46,0.72,0.6,0.4103690152800608,10,0.4400298326143462
847,6,1430,20,0.87,0.68,7.9,0.6900000000000001,0.04,0.0,0.45195786141136,10,0.45195786141136
848,6,1440,13,0.51,0.4,9.2,0.1,0.86,0.34,0.319226467315194,10,0.45195786141136
849,7,10,14,0.78,0.35,6.2,0.8200000000000001,0.92,0.14,0.3437800352947199,10,0.3437800352947199
850,7,20,25,0.79,0.8200000000000001,6.6,0.86,0.19,0.35,0.3521280119113187,10,0.3521280119113187
851,7,30,19,0.09,0.04,9.6,0.8200000000000001,0.73,0.39,0.1121395051166362,10,0.3521280119113187
852,7,40,30,0.28,0.39,8.1,0.45,0.3,0.92,0.3410448936130702,10,0.3521280119113187
853,7,50,21,0.38,0.9,7.4,0.47,0.26,0.26,0.2319069537005416,10,0.3521280119113187
854,7,60,21,0.76,0.86,7.1,0.27,0.13,0.52,0.2814821779204585,10,0.3521280119113187
855,7,70,18,0.98,0.64,9.3,0.23,0.16,0.8300000000000001,0.3943557733348772,10,0.3943557733348772
856,7,80,22,0.31,0.42,6.7,0.18,0.46,0.01,0.3488669628232151,10,0.3943557733348772
857,7,90,16,0.95,0.02,5.6,0.59,0.43,0.96,0.1012192093163478,10,0.3943557733348772
858,7,100,14,0.55,0.67,7.4,0.87,0.71,0.03,0.402207492453649,10,0.402207492453649
859,7,110,24,0.31,0.22,7.2,0.54,0.16,0.79,0.2195802617293795,10,0.402207492453649
860,7,120,9,0.19,0.31,5.4,0.64,0.53,0.56,0.2724073878213609,10,0.402207492453649
861,7,130,27,0.27,0.92,6.2,0.8,0.65,0.6900000000000001,0.221584680540234,10,0.402207492453649
862,7,140,24,0.5700000000000001,0.51,7.800000000000001,0.12,0.07,0.61,0.3754073215388097,10,0.402207492453649
863,7,150,17,0.56,0.75,6.0,0.88,0.38,0.25,0.3978247915318978,10,0.402207492453649
864,7,160,11,0.96,0.3,8.2,0.24,0.37,0.43,0.23888493621956,10,0.402207492453649
865,7,170,9,0.47,0.6,10.0,0.07,0.41,0.22,0.4015172598789456,10,0.402207492453649
866,7,180,25,0.27,0.06,7.2,0.91,0.15,0.33,0.1249879100554399,10,0.402207492453649
867,7,190,10,0.79,0.14,8.1,0.79,0.37,0.52,0.1600820600495158,10,0.402207492453649
868,7,200,25,0.89,0.8300000000000001,7.0,0.37,0.65,0.94,0.2649572082731545,10,0.402207492453649
869,7,210,12,0.6900000000000001,0.62,9.4,0.31,0.85,0.79,0.3996148282395374,10,0.402207492453649
